reference,whisper_small_prediction_3,whisper_large_v3_prediction_3,whisper_small_prediction_20,whisper_large_v3_prediction_20,whisper_small_process_time_3,whisper_large_v3_process_time_3,whisper_small_process_time_20,whisper_large_v3_process_time_20
mesti satu warung tu mesti ada yang baik yang buruk,mesti satu warung tu mesti ada yang baik yang buruk,mesti satu barang tu mesti ada yang baik yang buruk,mesti satu warung tu mesti ada yang baik yang buruk,mesti satu warung tu mesti ada yang baik yang buruk,1.9430477619171145,3.776868104934693,1.8361775875091555,3.705644369125366
so gunalah benda tu baik baik,so gunalah benda tu baik baik,so gunalah benda tu baik-baik,so gunalah benda tu baik baik,so gunalah benda tu baik baik,1.660600185394287,3.5535709857940674,1.1986935138702393,2.814471483230591
daripada yang buruk,daripada yang buruk,dia pada yang buruk,daripada yang buruk,daripada yang buruk,1.0323338508605957,2.011586427688598,0.9441080093383788,2.8724193572998047
mungkin tu masa mungkin tu masih ni lagi kot ah member dia,mungkin tu masa mungkin tu masa ni lagi kot ah member dia,mungkin tu masa mungkin tu masa ni lagi kot ah member dia,mungkin tu masa mungkin tu masih ni lagi kot ah member dia,mungkin tu masa mungkin tu masa ni lagi kot ah member dia,1.823681592941284,3.5692126750946045,1.776885986328125,3.548400640487671
pengaruh,pengaruh,pengaruh,pengaruh,pengaruh,1.043795108795166,2.163588523864746,0.9289746284484864,1.581247091293335
lagi satu ah nilah,lagi satu ah nilah,dia satu ah ni lah,lagi satu ah nilah,lagi satu ah ni lah,1.2382080554962158,2.0125420093536377,1.2396109104156494,1.927901029586792
kalau macam nak cari apa apa kan senangkan,kalau macam nak cari apa apa kan senangkan,kalau macam nak cari apa-apa ke kan senang kan,kalau macam nak cari apa apa kan senangkan,kalau macam nak cari apa apa kan senang kan,1.688166618347168,3.7782351970672607,2.402500867843628,3.434008836746216
contoh macam kerja kau tak siap ke,contoh macam kerja kau tak siap ke,contoh macam kerja kau tak siap ke,contoh macam kerja kau tak siap ke,contoh macam kerja kau tak siap ke,1.4813621044158936,3.863051414489746,1.4239540100097656,3.641632556915283
mencontoh macam sejarah sejarah,mencontoh macam sejarah sejarah,macam tu macam sejarah sejarah,mencontoh macam sejarah sejarah,mencontoh macam sejarah sejarah,1.7689673900604248,2.890740156173706,1.3864595890045166,2.8771023750305176
macam sejarah [UNK] kan mesti cari ni kan apa jawapan selidik kan,macam sejarah ke terserikan mesti cari ni kan apa jawapan selerikan,macam sejarah kertas siri kan mesti cari ni kan apa jawapan siri kan,macam sejarah ke tersi kan mesti cari ni kan apa jawapan selidik kan,macam sejarah kertas siri kan mesti cari ni kan apa jawapan siri kan,2.8534374237060547,6.482923030853272,2.864142417907715,5.377331256866455
so macam senang kan cari kat Internet ke,so macam senang kan cari kat internet ke,so macam senang lah cari kat internet ke,so macam senang kan cari kat Internet ke,so macam senang lah cari kat internet ke,1.7318832874298096,2.8969030380249023,1.51242995262146,3.652177572250366
macam kau nak tahulah macam,macam kau nak tau lah macam,macam kau nak tahulah macam,macam kau nak tahulah macam,macam kau nak tahu lah macam,1.1301724910736084,2.466516733169556,1.1965053081512451,2.3651938438415527
ah apa lagi macam nak cari tempat,ah apa lagi macam nak cari tempat,apa lagi macam nak cari tempat,ah apa lagi macam nak cari tempat,ah apa lagi macam nak cari tempat,1.3598589897155762,2.9610416889190674,1.3312091827392578,2.648007869720459
tempat bercuti ke kan senang dia macam kau dekat hujung,tempat bercuti ke kan senang dia macam kau dekat hujung,tempat bercuti ke kan senang je macam kau dekat ujung,tempat bercuti ke kan senang dia macam kau dekat hujung,tempat bercuti ke kan senang je macam kau dekat ujung,2.755957126617432,4.26303768157959,2.93222975730896,4.106959581375122
kau cari app dia je kau download app lepas tu kau search je nak cari kat mana,kau cari app dia je kau download app lepas tu kau search je nak cari kat mana,kau cari app je je kau download app lepas tu kau search je nak cari kat mana,kau cari app dia je kau download app lepas tu kau search je nak cari kat mana,kau cari app dia je kau download app lepas tu kau search je nak cari kat mana,2.8084092140197754,6.4932029247283936,2.95318341255188,6.221144437789917
daripada kau daripada cari dekat,daripada kau daripada cari dekat,dia pada kau dia pada cari dekat,daripada kau daripada cari dekat,daripada kau daripada cari dekat,1.6000428199768066,2.8799972534179688,1.50323748588562,3.049912214279175
ha ah,ha ah,ha,ha ah,ha,0.5656907558441162,0.9342095851898192,0.5379796028137207,0.9183967113494872
cari kat surat khabar ke,cari kat surat khabar ke,cari kat surau kabar ke,cari kat surat khabar ke,cari kat surat khabar ke,1.3304836750030518,2.6629135608673096,1.2709155082702637,2.586322069168091
mudahlah,mudahlah,mudah lah,mudahlah,mudahlah,0.8887109756469727,1.968381404876709,0.6306662559509277,1.3340718746185305
so macam,so macam,so macam,so macam,so macam,0.6060309410095215,1.145106554031372,0.5285637378692627,1.2085950374603271
jimat masa,jimat masa,ji mak rasa,jimat masa,jimat masa,0.6543428897857666,1.3562302589416504,0.635103702545166,1.6647872924804688
tak adalah buang masa dari ni daripada ni kan,tak adalah buang masa dari ni daripada ni kan,tak adalah buang masa dari ni daripada ni kan,tak adalah buang masa dari ni daripada ni kan,tak adalah buang masa dari ni daripada ni kan,1.6933016777038574,3.3328981399536133,1.635789394378662,3.881804466247559
banyak lagi benda nak buat,banyak lagi benda nak buat,banyak lagi benda nak buat,banyak lagi benda nak buat,banyak lagi benda nak buat,1.1315627098083496,2.960020065307617,1.1244795322418213,2.2325925827026367
macm aku hari tu juga ada ni kan masak mas,macam aku hari tu juga ada ni kan masak mas,macam aku hari tu juga ada ni yang masak mas,macm aku hari tu juga ada ni kan masak mas,macam aku hari tu juga ada ni yang masak mas,2.140467882156372,3.399244546890259,2.272505044937134,3.310146808624268
ha ah macam aku hari tu kan ada buat masak masak kan tu pun aku tengok dekat phone juga so macam,ha ah macam aku hari tu kan ada buat masak masak kan tu pun aku tengok dekat phone juga so macam,ha macam aku hari tu kan ada buat masak-masak kan tu pun aku tengok dekat phone juga so macam,ha ah macam aku hari tu kan ada buat masak masak kan tu pun aku tengok dekat phone juga so macam,ha ah macam aku hari tu kan ada buat masak masak kan tu pun aku tengok dekat phone juga so macam,3.3557536602020264,7.615226984024048,3.8017327785491934,7.202842712402344
senang kan lagi senang dari lagi senang dari kau tengok buku ah,senang kan lagi senang dari lagi senang dari kau tengok buku ah,senang lagi senang dari dari senang dari kau tengok buku ah,senang kan lagi senang dari lagi senang dari kau tengok buku ah,senang lagi senang dari lagi senang dari kau tengok buku ah,2.3583011627197266,4.237532615661621,2.2376158237457275,4.177687406539917
lagi satu [UNK] ada banyak nak cari macam dalam buku kan kadang kadang dia macam,lagi satu pun ada banyak nak cari macam dalam buku kan kadang-kadang dia macam,dari satu ada pun ada banyak nak cari macam dalam buku kan kadang-kadang dia macam,lagi satu pun ba-ada banyak nak cari macam dalam buku kan kadang kadang dia macam,lagi satu ada pun ba- ada banyak nak cari macam dalam buku kan kadang-kadang dia macam,2.9086482524871826,6.706457138061523,2.9012248516082764,6.202981948852539
tertumpu pada macam western western je,tertumpu pada macam western western je,dertumpu pada macam western western je,tertumpu pada macam western western je,tertumpu pada macam western western je,1.4210081100463867,2.6871371269226074,1.3372392654418943,3.281457662582397
kau ah,kau ah,ka ah,kau ah,kau ah,0.6745650768280029,1.1568603515625,0.6544535160064697,1.345127820968628
betul tak kalau western western je,betul tak kalau western western je,tak kalau western western je,betul tak kalau western western je,tahu tak kalau western western je,1.1128764152526855,2.3580355644226074,1.148883819580078,2.1615893840789795
macam kalau,macam kalau,macam kalau,macam kalau,macam kalau,0.9512603282928468,1.6092073917388916,0.8241603374481201,1.3156466484069824
ha yalah lepas tu,ha ya la lepas tu,ah ya lah lepas tu,ha yalah lepas tu,ah ya lah lepas tu,0.998831272125244,2.039607048034668,1.3147270679473877,2.0274009704589844
lepas tu kita nak cari nak cari resepi lain lagi,lepas tu kita nak cari nak cari resepi lain lagi,lepas tu kita nak cari nak cari resipi lain lagi,lepas tu kita nak cari nak cari resepi lain lagi,lepas tu kita nak cari nak cari resipi lain lagi,1.895775318145752,3.9781205654144287,2.235370635986328,4.613601207733154
nak kena beli buku lain lagi macam [UNK] kalau guna phone ke apa kan senangkan macam,nak kena beli buku lain lagi macam kat kalau guna phone ke apa kan senangkan macam,nak kena beli buku lain lagi macam kalau guna phone ke apa kan senang kan macam,nak kena beli buku lain lagi macam kat kalau guna phone ke apa kan senangkan macam,nak kena beli buku lain lagi macam kalau guna phone ke apa kan senangkan macam,3.897302627563477,5.548213720321655,2.898887634277344,5.785141944885254
taip je terus dapat,type dia terus dapat,type dia terus dapat,taip je terus dapat,type dia terus dapat,0.8089425563812256,1.5928244590759275,0.90596604347229,1.5670030117034912
ah betul lah tu,ah betul lah tu,ha tu lah tu,ah betul lah tu,ah tu lah tu,0.9026837348937988,1.575470209121704,0.8636317253112793,1.5104851722717283
hak,ha,ha,ha,ha,0.5604140758514404,1.1578025817871094,0.4127030372619629,0.8713488578796387
ha ah,ha ah,ha,ha ah,ha ah,0.7043812274932861,1.2911131381988523,0.5318632125854492,1.0951058864593506
ah betul la itu,ah betul itu,ah betul betul,ah betul la itu,ha betul tu,0.905287742614746,1.8056118488311768,0.8538262844085693,1.815502405166626
ah okey la,ah okey la,ha okey lah,ah okey la,ha okey lah,0.7688536643981934,1.5861780643463137,0.7297232151031494,2.0955841541290283
ah ini ah,ah ini ah,ah ni ah,ah ini ah,ah ni ah,0.6665506362915039,1.383920431137085,0.6653227806091309,1.3918030261993408
ada ini,ada ni,ada ni,ada ini,ada ni,0.532473087310791,1.1410703659057615,0.5315673351287842,1.096060276031494
orang orang datang okey,orang orang datang okey,orang orang datang okey,orang orang datang okey,orang orang datang okey,0.978018045425415,2.55156683921814,1.144261598587036,1.9423649311065676
okey,okey,oke,okey,okey,0.8002228736877441,1.29744291305542,0.6702477931976318,1.100337028503418
ha hai aku rasa kau patut makan nasi lemak,ha hai aku rasa kau patut makan nasi lemak,ha hai aku rasa kau patut makan nasi lemak,ha hai aku rasa kau patut makan nasi lemak,ha hai aku rasa kau patut makan nasi lemak,1.766085147857666,3.358649730682373,2.3621926307678223,3.200453758239746
sebab,sebab,sebab,sebab,sebab,0.5546245574951172,1.1594629287719729,0.6821639537811279,1.1562952995300293
sebab nasi lemak tu makanan yang sangat famous dekat Malaysia,sebab nasi lemak tu makanan yang sangat famous dekat Malaysia,sebab nasi lemak tu makanan yang sangat famous dekat Malaysia,sebab nasi lemak tu makanan yang sangat famous dekat Malaysia,sebab nasi lemak tu makanan yang sangat famous dekat Malaysia,2.017660140991211,5.137984037399292,2.0431582927703857,5.111104726791382
rasa dia,rasa dia,rasa dia,rasa dia,rasa dia,0.8516416549682617,1.408885478973389,0.692786455154419,1.3569202423095703
boleh tahan kalau,boleh tahan kalau,boleh tahan kalau,boleh tahan kalau,boleh tahan kalau,0.8688497543334961,1.8039782047271729,0.8692135810852051,1.7369136810302734
kalau macam,kalau macam,hal macam,kalau macam,kalau macam,0.6625478267669678,1.1428492069244385,0.6323251724243164,1.2964990139007568
ada,ada,ada,ada,ada,0.4214472770690918,0.9636008739471436,0.4242587089538574,0.8804190158843994
dia boleh,dia boleh,dia boleh,dia boleh,dia boleh,0.6519851684570312,1.3600881099700928,0.630488395690918,1.3079838752746582
makan dengan pelbagai jenis ah ayam boleh,makan dengan pelbagai jenis ah ayam boleh,makan dengan pakai jenis ah ayam boleh,makan dengan pelbagai jenis ah ayam boleh,makan dengan pelbagai jenis ah ayam boleh,2.1143457889556885,3.9434311389923096,1.5784904956817627,3.4585485458374023
sotong boleh sotong sambal,sotong boleh sotong sambal,soto boleh soto sambal,sotong boleh sotong sambal,sotong boleh sotong sambal,1.3522415161132812,2.243342638015747,1.2582738399505615,3.425236463546753
um,hm,hm,hm,hm,0.4474143981933594,0.931504249572754,0.4173319339752197,0.9458980560302734
bahan bahan dia kau kena ada santan,bahan bahan dia kau kena ada santan,bambahan dia kau kena ada santai,bahan bahan dia kau kena ada santan,bahan bahan dia kau kena ada santan,1.5609090328216553,3.163506031036377,1.6459426879882812,2.9985692501068115
ada halia,ada halia,ada halia,ada halia,ada halia,0.8965320587158203,1.997657299041748,0.8096487522125244,1.3434157371520996
ah,ah,ah,ah,ah,0.4293727874755859,0.9129056930541992,0.5708205699920654,0.8936054706573486
santan halia tu kau gabungkan dalam nasi lemak tu,santan halia tu kau gabungkan dalam nasi lemak tu,santan lali tu kau gabungkan dalam nasi lemak tu,santan halia tu kau gabungkan dalam nasi lemak tu,santan lali tu kau gabungkan dalam nasi lemak tu,2.1203813552856445,4.217376708984375,2.814253091812134,4.42152214050293
nasi tu yang kau nak ah tanak,nasi tu yang kau nak ah tanak,nasik tu yang kau nak ah tak nak,nasi tu yang kau nak ah tanak,nasi tu yang kau nak ah tanak,1.389928102493286,3.399329900741577,1.3310182094573977,3.49377179145813
hiasan dia ikut daripada kreativiti engkau kau nak buat hiasan dia macam mana,hiasan dia ikut daripada kreativiti engkau kau nak buat hiasan dia macam mana,iasan dia ikut daripada kreativiti kau kau nak buat iasan dia macam mana,hiasan dia ikut daripada kreativiti engkau kau nak buat hiasan dia macam mana,hiasan dia ikut daripada kreativiti engkau kau nak buat hiasan dia macam mana,3.791303396224976,5.366311311721802,3.1182897090911865,6.089059114456177
ah kalau kau nampak lagi menarik buat hiasan tu ca-cantik dan tak ada comot comot pada makanan tu,ha kalau kau nak nampak lagi menarik buat hiasan tu cik cantik dan tak ada comot comot pada makanan tu,kalau akan nak nampak lagi menarik buat hiasan tu cantik cantik dan tak ada comot-comot pada makanan tu,ah kalau kau nampak lagi menarik buat hiasan tu ca-cantik dan tak ada comot comot pada makanan tu,ah kalau kau nak nampak lagi menarik buat hiasan tu cantik cantik dan tak ada comot comot pada makanan tu,4.375941038131714,8.574760675430298,3.846299409866333,8.524718284606934
um tak pasti tapi dia memang makanan,um tak pasti tapi dia memang makanan,tak pasti tapi dia memang makanan,um tak pasti tapi dia memang makanan,em tak pasti tapi dia memang makanan,1.268320083618164,2.2424533367156982,1.297050714492798,2.4482579231262207
makanan orang Malaysia,makanan orang Malaysia,makanan orang Malaysia,makanan orang Malaysia,makanan orang Malaysia,0.9289777278900146,2.126908779144287,0.969630002975464,1.570436954498291
semua orang boleh makan,semua orang boleh makan,semua orang boleh makan,semua orang boleh makan,semua orang boleh makan,1.3119606971740725,1.8055126667022705,1.2206120491027832,1.740462064743042
ha kalau sambal dia,ha kalau sambal dia,ah kalau sambal dia,ha kalau sambal dia,ha kalau sambal dia,0.8900501728057861,1.766087532043457,1.2239046096801758,1.7395427227020264
kita kena guna um,kita kena guna,kita kena guna,kita kena guna um,kita kena guna,0.9859552383422852,2.020299434661865,1.1685302257537842,2.378903388977051
bawang lada kering lepas tu blender,bawang lada kering lepas tu blender,bawang lada kering lepas tu blender,bawang lada kering lepas tu blender,bawang lada kering lepas tu blender,1.5885734558105469,4.080446481704712,1.503129005432129,3.84004020690918
and then,and then,and then,and then,and then,0.8082268238067627,1.1820085048675537,0.5179286003112793,1.142489671707153
ha,bye,ha,ai,ha eh,0.4173042774200439,0.9201905727386476,0.4401919841766357,1.1031410694122314
lepas tu dah tu,lepas tu dah tu,lepas tu dah tu,lepas tu dah tu,lepas tu dah tu,0.8948359489440918,1.817554235458374,0.8492629528045654,1.7416105270385742
kau goreng kan ha sambal dia tu ha ikut macam mana kau nak pedas ke tak nak ke,kau goreng kan ah sambal dia tu ah ikut macam mana kau nak pedas ke tak nak ke,kau gorengkan ah sambal dia tu ah ikut macam mana kau nak pedas ke tak nak ke,kau goreng kan ha sambal dia tu ha ikut macam mana kau nak pedas ke tak nak ke,kau gorengkan ah sambal dia tu ah ikut macam mana kau nak pedas ke tak nak ke,3.1116812229156494,7.355195045471191,3.024836778640747,6.273797988891602
